employeeAddtitionalInfoID,employeeID,education,maritalStatus ,monthlyIncome ,environmentSatisfaction,trainingTimesLastYear
1575,1843,5,Single,28630,1,2
1576,290,2,Single,55610,4,3
1577,2841,3,Married,21440,3,3
1578,233,4,Married,30650,3,3
1579,4724,1,Single,28100,1,3
1580,2902,3,Single,98880,4,2
1581,4823,3,Married,86280,3,2
1582,4555,3,Single,28670,3,5
1583,3952,2,Single,53730,3,2
1584,5162,3,Single,66670,4,6
1585,2522,3,Single,50030,3,2
1586,726,3,Divorced,23670,4,2
1587,3484,2,Single,28580,2,2
1588,246,3,Single,52040,2,3
1589,2944,2,Married,41050,3,2
1590,609,2,Married,96790,4,1
1591,1512,3,Single,56170,1,3
1592,850,3,Single,104480,3,3
1593,5538,3,Divorced,28970,4,4
1594,4053,3,Married,59680,3,3
1595,704,3,Single,75100,3,3
1596,5311,5,Married,29910,1,3
1597,5387,3,Married,196360,2,3
1598,4239,2,Single,11290,3,2
1599,4708,1,Divorced,133410,4,3
1600,1035,2,Divorced,43320,4,3
1601,3827,3,Divorced,110310,2,2
1602,1261,1,Single,44400,3,3
1603,4091,2,Divorced,46170,1,2
1604,4873,2,Married,26470,2,2
1605,2186,3,Married,63230,1,2
1606,560,3,Married,56770,3,3
1607,1726,4,Married,21870,2,2
1608,3531,3,Married,37480,4,3
1609,2752,4,Divorced,39770,3,3
1610,3067,2,Single,86330,2,2
1611,1192,3,Married,20080,2,5
1612,1323,1,Married,44400,4,2
1613,4472,4,Divorced,30670,2,5
1614,3033,4,Married,53210,3,1
1615,3768,4,Single,54100,2,2
1616,772,3,Married,27820,2,2
1617,1656,3,Divorced,119570,3,2
1618,1944,2,Married,26600,1,3
1619,5706,2,Married,33750,4,2
1620,2806,3,Married,50980,1,4
1621,3792,3,Married,48780,4,3
1622,2532,3,Divorced,28370,1,0
1623,3959,3,Single,24060,3,5
1624,2470,3,Married,22690,1,4
1625,2907,4,Divorced,41080,3,5
1626,4178,4,Married,132060,4,2
1627,5216,2,Single,104220,1,0
1628,4429,3,Divorced,137440,4,3
1629,1147,3,Married,49070,4,3
1630,4882,4,Married,34820,3,2
1631,3709,2,Divorced,24360,1,2
1632,583,3,Married,23800,3,2
1633,470,3,Married,194310,2,3
1634,653,4,Married,17900,3,4
1635,5383,3,Single,76440,1,2
1636,3200,4,Married,51310,3,2
1637,5296,2,Divorced,63060,1,3
1638,4591,4,Married,47870,2,3
1639,1498,2,Single,188800,3,3
1640,3510,3,Married,23390,3,4
1641,3229,3,Divorced,135700,1,2
1642,4732,1,Married,67120,1,3
1643,266,2,Single,54060,4,2
1644,3106,4,Single,89380,3,2
1645,1722,2,Divorced,24390,4,2
1646,3386,3,Married,88370,3,3
1647,3693,3,Divorced,53430,3,3
1648,521,3,Married,67280,2,2
1649,4488,4,Divorced,66520,1,5
1650,3018,3,Single,48500,4,4
1651,2101,2,Married,28090,4,2
1652,4083,2,Married,56890,1,2
1653,3772,1,Divorced,20010,2,5
1654,4002,4,Married,29770,2,3
1655,260,4,Single,40250,2,3
1656,4713,3,Single,37850,3,2
1657,942,3,Married,108540,2,6
1658,1499,3,Single,120310,1,5
1659,389,2,Single,99360,4,2
1660,2052,3,Married,29660,2,2
1661,3787,3,Single,25710,2,1
1662,4716,1,Married,99910,3,3
1663,3621,4,Single,61420,2,2
1664,2655,3,Married,53900,4,3
1665,5261,1,Married,44040,4,2
1666,1326,1,Divorced,59930,2,3
1667,4398,3,Divorced,51300,4,3
1668,1877,3,Divorced,20900,1,2
1669,2667,4,Divorced,29090,3,2
1670,1638,3,Single,34680,2,4
1671,1999,4,Divorced,30680,3,3
1672,4011,3,Single,26700,1,2
1673,1239,4,Divorced,26930,1,3
1674,3546,4,Single,95260,1,2
1675,2154,3,Single,52370,4,3
1676,3966,3,Single,24260,3,3
1677,1342,1,Single,41930,2,5
1678,4509,1,Married,29110,1,3
1679,388,1,Married,26610,2,2
1680,2742,2,Divorced,20280,1,3
1681,4922,1,Divorced,99800,4,2
1682,1732,2,Married,32980,4,4
1683,1353,3,Married,29350,4,5
1684,2040,3,Married,154270,3,2
1685,3503,4,Married,39440,2,3
1686,5525,1,Divorced,40110,4,2
1687,3097,3,Married,34070,2,2
1688,4744,4,Married,119940,1,6
1689,5334,3,Married,12320,4,4
1690,4909,2,Married,29600,1,2
1691,3294,3,Married,190940,2,3
1692,3052,3,Married,39190,1,3
1693,738,3,Married,68250,2,2
1694,2563,2,Married,102480,2,4
1695,4087,1,Divorced,189470,2,2
1696,1514,3,Single,24960,1,3
1697,1398,3,Divorced,64650,1,3
1698,2261,4,Divorced,22060,1,4
1699,4456,4,Married,20860,4,3
1700,3991,4,Single,22930,4,3
1701,1658,4,Married,26450,3,5
1702,3813,5,Divorced,26830,2,3
1703,960,4,Single,20140,3,5
1704,4883,3,Divorced,34190,4,5
1705,4441,1,Married,53760,4,3
1706,3719,4,Single,19510,1,4
1707,3969,4,Divorced,23410,3,3
1708,2699,3,Divorced,22930,3,0
1709,3034,2,Single,87260,3,2
1710,1588,2,Married,40110,4,2
1711,2978,2,Married,195450,1,3
1712,5352,4,Divorced,45680,3,2
1713,1489,1,Married,30220,1,3
1714,4900,5,Divorced,57720,3,3
1715,5317,3,Single,22690,4,2
1716,3220,5,Married,53810,2,0
1717,2433,4,Married,34410,1,5
1718,4937,2,Married,54540,3,5
1719,3232,3,Married,98840,3,3
1720,1299,3,Married,41570,2,2
1721,4734,5,Single,134580,2,3
1722,5512,3,Divorced,90690,3,3
1723,3690,2,Married,40140,3,4
1724,2682,3,Divorced,59150,2,3
1725,179,3,Single,59930,1,3
1726,5523,3,Single,61620,4,2
1727,3393,4,Single,24060,1,3
1728,4108,1,Married,187400,3,2
1729,1566,3,Married,76370,1,3
1730,480,3,Married,100960,4,3
1731,4247,3,Single,147560,4,3
1732,1935,4,Divorced,64990,2,3
1733,2547,3,Married,97240,2,2
1734,4038,3,Divorced,21940,4,5
1735,1006,3,Single,33880,4,2
1736,784,3,Married,54730,4,2
1737,736,1,Single,27030,4,2
1738,1805,2,Single,25010,1,3
1739,4992,5,Single,62200,4,2
1740,4828,3,Single,30380,4,5
1741,1747,2,Married,44240,2,2
1742,3127,4,Single,43120,2,2
1743,5516,3,Married,132450,3,3
1744,2447,3,Single,136640,3,6
1745,1291,3,Single,50210,4,3
1746,4590,4,Married,51260,4,2
1747,4438,1,Married,28590,3,2
1748,4629,3,Divorced,102390,2,3
1749,1471,2,Single,53290,1,3
1750,2466,1,Divorced,43250,4,2
1751,1776,3,Married,72600,4,2
1752,592,3,Married,23220,4,0
1753,5435,4,Single,20750,1,0
1754,3885,4,Married,41520,1,3
1755,2919,3,Single,96190,3,2
1756,3103,2,Single,135030,1,6
1757,3749,3,Divorced,54410,4,6
1758,3681,3,Divorced,52090,3,3
1759,3974,2,Single,106730,3,2
1760,195,1,Divorced,50100,3,3
1761,4885,1,Married,135490,4,3
1762,337,5,Single,49990,2,2
1763,3629,3,Married,42210,2,4
1764,314,4,Married,138720,3,3
1765,766,4,Married,20420,3,6
1766,2567,3,Single,20730,4,3
1767,357,3,Single,29560,4,6
1768,4439,3,Divorced,29260,4,3
1769,1786,3,Single,48090,4,2
1770,2571,1,Divorced,51630,4,4
1771,347,4,Married,188440,1,3
1772,3654,3,Married,181720,4,5
1773,2303,3,Divorced,57440,2,4
1774,5505,5,Married,28890,3,2
1775,3169,2,Single,28710,4,2
1776,3093,3,Single,74840,3,3
1777,5222,3,Single,60740,2,2
1778,240,1,Single,173280,1,2
1779,1229,3,Single,27740,2,2
1780,1580,3,Single,45050,4,3
1781,4771,3,Married,74280,4,2
1782,3407,2,Single,116310,1,2
1783,3609,4,Married,97380,4,2
1784,3086,2,Divorced,28350,1,2
1785,251,2,Married,169590,2,5
1786,3112,2,Single,26130,4,2
1787,2582,4,Single,61460,2,3
1788,989,4,Divorced,49630,4,2
1789,345,2,Married,195370,3,5
1790,170,4,Divorced,61720,4,1
1791,4930,4,Single,23680,1,3
1792,2827,3,Single,103120,3,2
1793,4563,4,Married,16750,1,6
1794,2679,3,Married,25230,4,2
1795,4611,4,Married,65670,3,3
1796,1016,3,Married,47390,3,2
1797,4892,4,Divorced,92080,2,2
1798,4240,3,Married,45590,3,2
1799,522,5,Divorced,81890,3,3
1800,1098,3,Married,29420,4,1
1801,2709,4,Married,49410,3,3
1802,3779,4,Married,106500,2,2
1803,172,4,Married,59020,3,2
1804,5228,5,Single,86390,1,3
1805,1897,4,Married,63470,3,2
1806,3388,3,Married,42000,3,3
1807,2701,3,Married,34520,3,3
1808,5086,3,Single,43170,4,2
1809,2651,4,Single,26320,4,3
1810,4176,1,Married,46680,4,2
1811,5040,4,Single,32040,3,4
1812,4704,3,Married,27200,3,3
1813,3140,1,Married,171810,NA,2
1814,4685,3,Single,22380,1,3
1815,1275,3,Single,14830,3,3
1816,2586,4,Single,56050,2,2
1817,778,2,Married,72950,2,3
1818,3466,3,Divorced,23060,1,5
1819,4520,4,Single,23480,3,3
1820,1339,2,Married,89980,3,2
1821,648,3,Single,43190,3,3
1822,1590,2,Married,61320,2,3
1823,1459,4,Divorced,33460,3,2
1824,1433,3,Single,108550,3,2
1825,4014,2,Married,22310,2,3
1826,339,5,Married,23230,3,2
1827,3064,4,Married,20240,3,2
1828,5072,3,Married,27130,4,2
1829,181,3,Married,94390,1,0
1830,5705,5,Single,25660,4,3
1831,1221,3,Single,199260,1,5
1832,5071,4,Divorced,24510,1,3
1833,4007,4,Single,94190,3,5
1834,4143,4,Married,86860,2,2
1835,1626,4,Divorced,30380,2,3
1836,5407,5,Divorced,30580,2,2
1837,4496,3,Married,23250,1,1
1838,811,5,Divorced,20880,4,2
1839,1341,3,Married,30720,3,4
1840,1856,1,Married,50060,3,2
1841,3464,2,Divorced,42570,4,2
1842,805,4,Divorced,25000,2,3
1843,3505,2,Married,11020,4,3
1844,2572,3,Married,104530,1,2
1845,1389,4,Single,22880,2,4
1846,878,3,Married,39290,1,6
1847,1922,3,Married,23110,3,2
1848,4146,2,Married,31400,4,2
1849,4159,2,Divorced,36900,4,2
1850,2839,3,Divorced,44500,4,3
1851,684,3,Married,27560,3,2
1852,3259,3,Married,190330,3,5
1853,3685,5,Married,187220,1,3
1854,4918,5,Married,95470,2,3
1855,5687,2,Married,137340,2,3
1856,597,1,Married,199990,3,6
1857,1136,3,Married,22790,4,3
1858,2850,3,Divorced,59160,2,2
1859,1078,3,Married,20890,1,2
1860,1269,3,Married,167920,4,3
1861,5241,4,Married,35640,3,1
1862,3759,1,Single,44250,4,2
1863,1573,3,Married,52650,4,4
1864,138,4,Married,65530,3,2
1865,227,5,Single,62610,1,1
1866,502,3,Divorced,42980,1,6
1867,3955,3,Married,68040,4,3
1868,4515,3,Divorced,38150,4,3
1869,3263,1,Single,27410,1,5
1870,1280,4,Divorced,66730,1,2
1871,391,2,Married,76390,2,6
1872,174,5,Single,23280,1,3
1873,2134,2,Divorced,21530,4,3
1874,874,4,Divorced,48760,1,4
1875,974,3,Single,93960,3,6
1876,2131,3,Single,104000,4,2
1877,4190,4,Married,84740,3,3
1878,4430,3,Single,99810,4,3
1879,2508,4,Married,124900,2,3
1880,2622,3,Divorced,26570,2,3
1881,4599,3,Divorced,135910,3,2
1882,3199,4,Married,66960,4,3
1883,1289,3,Single,20580,2,5
1884,2491,2,Divorced,88650,2,0
1885,2932,1,Single,59400,3,2
1886,1255,3,Single,59140,3,4
1887,3132,4,Divorced,26220,3,3
1888,1314,3,Married,121850,2,2
1889,1306,1,Married,106090,4,3
1890,4054,2,Married,43450,1,3
1891,612,4,Married,21770,4,4
1892,212,2,Married,27930,4,4
1893,4782,4,Single,79180,2,3
1894,4394,3,Married,87890,4,4
1895,230,3,Married,23890,3,4
1896,1484,2,Married,32120,3,3
1897,5627,4,Divorced,192320,1,3
1898,3100,3,Single,22670,3,2
1899,4152,4,Single,195170,4,5
1900,3194,3,Single,24360,3,3
1901,2673,3,Single,160640,4,3
1902,3748,3,Single,27070,1,2
1903,234,4,Married,190680,4,1
1904,5068,3,Divorced,39310,4,2
1905,5186,3,Married,37300,3,4
1906,2810,3,Married,22320,3,2
1907,709,4,Single,44650,2,3
1908,4158,4,Married,30720,1,3
1909,1234,1,Married,33190,3,3
1910,2797,1,Married,192020,3,5
1911,5487,3,Married,136750,3,5
1912,3710,4,Married,29110,4,3
1913,3373,2,Single,59570,4,2
1914,864,3,Divorced,39200,3,3
1915,1790,4,Divorced,64340,3,3
1916,5109,3,Single,100480,3,2
1917,1696,2,Divorced,109380,4,2
1918,4648,1,Single,23400,1,2
1919,782,4,Single,65450,2,2
1920,2583,4,Divorced,69310,3,3
1921,1601,1,Divorced,48980,1,3
1922,848,4,Single,25930,3,2
1923,3588,3,Single,194360,4,4
1924,1414,5,Single,27230,4,2
1925,5048,2,Single,34790,2,3
1926,4936,1,Divorced,27940,4,2
1927,929,1,Divorced,52490,4,2
1928,1266,3,Married,21760,3,2
1929,1835,3,Divorced,168720,1,2
1930,2072,4,Married,34850,3,2
1931,1075,3,Married,66440,4,3
1932,4558,4,Single,55820,4,3
1933,3579,3,Married,40000,1,5
1934,2321,3,Married,134960,4,3
1935,4513,3,Married,32100,3,5
1936,5194,3,Divorced,190450,4,2
1937,2692,3,Divorced,118490,4,3
1938,3750,3,Divorced,20700,3,1
1939,2713,2,Married,65020,3,3
1940,5574,4,Single,32300,2,3
1941,3149,3,Married,136030,3,2
1942,121,4,Divorced,119960,3,3
1943,4812,3,Married,56050,2,0
1944,5632,2,Single,63970,4,3
1945,3980,4,Single,191440,2,3
1946,1701,3,Married,175840,4,2
1947,3085,3,Married,49070,2,2
1948,1745,4,Single,45540,1,3
1949,2653,3,Single,54150,3,1
1950,1249,3,Single,47410,4,3
1951,1637,3,Married,21150,4,3
1952,4477,3,Married,31610,1,0
1953,5601,3,Divorced,57450,2,4
1954,794,4,Married,23730,4,3
1955,3320,3,Married,33100,1,3
1956,2013,4,Single,186650,3,3
1957,2910,3,Married,44850,1,2
1958,4183,2,Married,27890,3,2
1959,2641,1,Divorced,58280,2,0
1960,1582,2,Single,23260,2,3
1961,3518,1,Single,135250,2,4
1962,627,4,Married,14200,1,2
1963,1575,3,Married,80200,4,2
1964,4391,2,Married,36880,4,3
1965,570,4,Single,54820,3,3
1966,4359,3,Single,160150,4,3
1967,2403,2,Single,12000,2,3
1968,3287,2,Married,56610,4,2
1969,2361,3,Single,69290,4,6
1970,1981,4,Divorced,96130,2,5
1971,5258,3,Married,56740,2,6
1972,2029,1,Single,54840,2,6
1973,4352,2,Married,120610,3,2
1974,4955,2,Divorced,56600,1,3
1975,2307,3,Married,48210,1,2
1976,2106,2,Married,64100,3,5
1977,1216,3,Married,52100,4,1
1978,4476,4,Married,26950,3,4
1979,4527,4,Married,118780,2,2
1980,2643,3,Single,170680,4,6
1981,5089,3,Married,24550,3,2
1982,5507,3,Divorced,139640,1,1
1983,1466,1,Divorced,49410,4,2
1984,3537,3,Married,24780,3,0
1985,3024,2,Married,52280,1,4
1986,1806,2,Single,44780,4,3
1987,1729,3,Single,75470,3,2
1988,4653,2,Divorced,50550,3,2
1989,2993,3,Single,34640,4,3
1990,4965,4,Single,57750,3,2
1991,1072,3,Divorced,89430,4,6
1992,465,3,Married,192720,1,2
1993,125,4,Single,52380,2,4
1994,4036,4,Married,46820,1,3
1995,3786,3,Married,183000,3,6
1996,2247,4,Married,52570,2,2
1997,3511,3,Married,63490,3,3
1998,2486,4,Married,48690,1,2
1999,601,3,Married,99850,1,3
2000,3833,5,Married,36970,4,1
2001,5180,3,Single,74570,3,1
2002,2801,4,Married,21190,2,3
2003,3001,4,Divorced,39830,4,3
2004,5295,4,Single,61180,4,3
2005,3212,2,Single,62140,1,3
2006,4361,1,Divorced,63470,1,2
2007,4379,4,Single,115100,1,5
2008,295,4,Divorced,71430,4,6
2009,2067,4,Married,82680,4,3
2010,3533,2,Divorced,80950,1,3
2011,351,2,Single,29040,1,2
2012,2450,1,Married,60320,4,2
2013,1185,3,Divorced,29760,1,3
2014,3134,4,Single,159920,4,3
2015,4249,3,Married,46490,4,2
2016,3006,1,Married,26960,3,3
2017,3572,1,Single,23700,1,3
2018,745,3,Married,125040,2,2
2019,1890,3,Single,59740,2,6
2020,409,2,Divorced,47360,3,3
2021,2087,3,Divorced,52960,3,3
2022,4123,3,Divorced,67810,4,2
2023,1431,4,Married,21740,1,3
2024,2102,4,Single,66530,4,2
2025,1824,3,Married,96990,3,3
2026,1381,3,Divorced,67550,1,2
2027,1783,1,Single,22130,3,4
2028,4664,4,Single,26100,4,3
2029,4403,3,Single,28510,3,2
2030,1934,3,Single,34520,1,4
2031,678,3,Married,52580,3,5
2032,4294,4,Married,93550,1,4
2033,3471,2,Divorced,104960,4,2
2034,2288,2,Married,63800,4,1
2035,2768,1,Single,26570,4,3
2036,3696,4,Divorced,27160,4,2
2037,4198,2,Single,22010,2,3
2038,2505,2,Married,65400,2,2
2039,2578,3,Married,38160,3,2
2040,3808,4,Divorced,52530,3,2
2041,2099,4,Single,109650,3,5
2042,3430,2,Single,49360,1,2
2043,2860,2,Married,25430,2,3
2044,2381,3,Married,53040,3,3
2045,3304,3,Divorced,166590,3,2
2046,5560,2,Married,42600,4,2
2047,2018,1,Married,24760,2,2
2048,849,3,Single,31020,3,3
2049,2444,3,Married,22440,4,5
2050,2414,4,Single,75960,2,0
2051,2438,4,Single,22850,3,3
2052,3981,2,Single,30340,2,3
2053,2096,3,Married,57150,4,0
2054,1909,4,Single,25760,4,3
2055,4174,4,Married,41970,3,3
2056,3978,4,Married,143360,1,3
2057,3903,2,Married,34480,3,3
2058,2183,4,Married,194060,3,2
2059,4409,5,Divorced,65380,3,3
2060,1774,2,Single,43060,4,2
2061,615,3,Married,22580,4,2
2062,4390,3,Single,45220,1,3
2063,4004,2,Divorced,44870,3,5
2064,2889,2,Divorced,44490,4,3
2065,102,1,Married,22180,2,1
2066,3979,4,Single,191970,3,2
2067,3403,3,Married,132120,1,4
2068,4834,4,Married,65770,4,1
2069,935,3,Single,83920,1,5
2070,2769,2,Single,45580,3,2
2071,346,4,Divorced,40310,4,3
2072,4976,3,Married,79690,2,3
2073,2356,4,Married,26540,3,5
2074,5469,3,Married,165550,3,4
2075,1467,3,Single,45560,4,4
2076,2755,4,Married,60910,2,6
2077,4179,3,Divorced,195660,1,2
2078,2374,3,Divorced,48100,3,3
2079,2267,3,Married,45230,2,5
2080,4687,4,Married,32020,4,2
2081,2804,3,Married,23510,4,4
2082,2194,4,Married,17020,4,2
2083,557,4,Married,180410,3,3
2084,5297,4,Married,28860,4,5
2085,5409,2,Married,20970,2,5
2086,5025,2,Divorced,119350,3,6
2087,2955,3,Divorced,25460,3,2
2088,2178,4,Single,25640,4,3
2089,5301,4,Single,84120,3,2
2090,1881,1,Divorced,141180,4,3
2091,3927,4,Married,170460,4,3
2092,4516,2,Divorced,25640,2,3
2093,786,3,Married,102660,3,3
2094,2637,3,Single,50700,4,6
2095,3286,2,Divorced,178610,3,2
2096,2026,2,Married,42300,1,0
2097,899,3,Divorced,37800,2,2
2098,4202,2,Single,27680,3,0
2099,1913,3,Married,90710,4,2
2100,3576,2,Married,106480,1,1
2101,3213,1,Married,136100,3,4
2102,547,3,Married,34080,1,2
2103,320,2,Divorced,29830,4,2
2104,222,4,Married,76320,1,3
2105,4672,2,Single,98240,1,2
2106,1210,4,Divorced,99500,1,3
2107,4699,4,Married,20930,4,2
2108,5087,3,Married,99800,3,1
2109,238,1,Single,38940,3,3
2110,971,4,Single,40510,3,3
2111,3224,2,Married,168350,3,3
2112,3582,4,Married,62300,1,2
2113,1014,2,Married,47170,3,3
2114,2289,4,Single,132370,4,2
2115,2765,4,Divorced,37550,1,2
2116,2116,4,Divorced,65820,3,3
2117,4618,1,Single,74060,4,2
2118,1951,3,Divorced,48050,4,2
2119,327,4,Married,27410,3,3
2120,4901,3,Married,42620,2,2
2121,4418,2,Divorced,161840,4,2
2122,253,4,Single,115570,2,0
2123,2448,3,Married,18780,4,2
2124,2383,1,Single,109320,3,3
2125,3852,3,Single,68110,3,4
2126,4068,3,Single,43060,1,3
2127,3823,3,Divorced,48590,4,3
2128,2928,2,Single,53370,1,2
2129,4055,4,Married,23400,4,2
2130,532,4,Single,74910,3,3
2131,5410,3,Divorced,105270,4,3
2132,3293,2,Single,165950,4,2
2133,5481,4,Divorced,88340,3,1
2134,4009,3,Single,55770,4,3
2135,2943,4,Divorced,47070,3,4
2136,3520,3,Married,24000,3,3
2137,2695,3,Married,98240,3,2
2138,2865,4,Married,64470,2,3
2139,4958,2,Single,195020,4,3
2140,5328,4,Single,27250,3,4
2141,3539,4,Married,62720,1,3
2142,2237,3,Married,21270,4,3
2143,1950,4,Single,182000,2,3
2144,3419,4,Single,20960,3,2
2145,1366,4,Divorced,28860,2,4
2146,1713,4,Single,20330,4,5
2147,582,2,Single,36220,4,0
2148,2165,4,Married,42330,3,5
2149,336,3,Single,36810,NA,2
2150,249,1,Divorced,54600,3,3
2151,1015,3,Divorced,21870,1,1
2152,1074,3,Married,96020,4,3
2153,5170,2,Single,28360,3,3
2154,1903,1,Married,40890,1,2
2155,4925,3,Married,166270,4,5
2156,3686,3,Single,26190,4,3
2157,2782,3,Married,56790,3,2
2158,3844,2,Married,154020,4,3
2159,5155,1,Single,59850,4,1
2160,4669,2,Single,25790,2,1
2161,3694,4,Married,30410,2,2
2162,1227,1,Single,34470,1,5
2163,3905,2,Divorced,195130,4,1
2164,1152,3,Single,27730,3,3
2165,541,1,Single,71040,4,3
2166,4651,3,Married,63220,1,2
2167,2991,3,Married,20830,3,3
2168,1086,3,Married,83810,4,3
2169,2923,2,Single,26910,4,6
2170,4735,1,Divorced,42860,3,6
2171,3368,2,Divorced,26590,4,2
2172,198,3,Single,94340,3,3
2173,4281,4,Divorced,55610,3,2
2174,3800,2,Single,66460,3,2
2175,4774,2,Divorced,77250,3,2
2176,2611,4,Divorced,107250,2,5
2177,349,3,Single,88470,3,3
2178,2255,2,Married,20450,4,3
2179,3619,4,Married,10090,3,3
2180,1572,4,Married,33480,2,2
2181,4345,2,Married,12810,1,2
2182,3326,1,Single,28190,4,2
2183,5452,3,Married,48510,3,2
2184,3278,1,Single,40280,4,3
2185,1782,4,Single,27200,4,2
2186,2457,4,Married,81200,4,2
2187,2016,4,Single,46470,4,3
2188,4101,3,Single,46800,1,0
2189,4667,4,Married,32210,4,2
2190,4498,2,Divorced,86210,1,1
2191,2130,3,Divorced,45770,2,3
2192,973,3,Married,45530,2,2
2193,3553,2,Single,53960,3,2
2194,2867,2,Married,67960,4,2
2195,5371,3,Divorced,76250,4,2
2196,4765,4,Single,74120,3,4
2197,1005,3,Married,111590,3,2
2198,924,2,Married,49600,4,3
2199,4941,4,Married,104750,1,3
2200,2214,3,Married,148140,2,2
2201,3559,3,Divorced,191410,4,2
2202,5158,2,Married,54050,3,3
2203,1458,3,Married,87930,2,2
2204,2175,4,Married,191890,3,3
2205,1834,2,Married,38750,3,3
2206,809,4,Married,22160,1,2
2207,616,1,Married,117130,4,2
2208,5522,2,Single,78610,1,1
2209,5316,4,Married,37080,4,2
2210,2129,5,Single,137700,4,3
2211,2133,2,Single,53040,1,2
2212,1329,3,Married,26420,3,3
2213,1531,2,Married,27590,3,6
2214,2209,5,Single,68040,1,1
2215,817,4,Single,61420,3,2
2216,4984,4,Married,25000,1,2
2217,1859,4,Single,63890,3,2
2218,1201,3,Single,111030,2,5
2219,1111,5,Single,23420,1,2
2220,5275,2,Single,68110,3,2
2221,4910,3,Single,22970,4,2
2222,2120,3,Married,24500,4,2
2223,4747,3,Divorced,50930,2,3
2224,2179,3,Single,53090,1,5
2225,665,3,Single,30570,2,3
2226,4006,3,Divorced,51210,4,4
2227,130,3,Single,168560,1,3
2228,4405,1,Divorced,26860,4,3
2229,3957,3,Single,61800,1,2
2230,2638,4,Married,66320,2,3
2231,5243,3,Single,35050,1,2
2232,3330,3,Married,63970,3,3
2233,5544,4,Married,62740,1,0
2234,4552,4,Married,198590,1,3
2235,975,4,Single,75870,3,5
2236,5416,4,Married,42580,1,2
2237,3467,2,Married,43640,1,3
2238,2112,1,Married,43350,4,5
2239,2402,3,Married,53260,4,2
2240,3783,2,Married,32800,4,3
2241,5257,3,Married,54850,2,2
2242,3700,2,Divorced,43420,3,6
2243,3909,3,Divorced,27820,1,5
2244,554,1,Divorced,59800,1,2
2245,1946,4,Single,43810,1,1
2246,5141,3,Single,25720,3,3
2247,4042,2,Divorced,38330,2,1
2248,4870,4,Single,42440,4,3
2249,3985,4,Married,65000,2,5
2250,4289,2,Married,184300,2,5
2251,5518,3,Divorced,16010,3,3
2252,4270,4,Married,26940,1,3
2253,558,4,Divorced,31490,4,1
2254,5123,2,Single,176390,4,0
2255,4868,3,Single,23190,3,4
2256,402,4,Single,116910,4,2
2257,5559,3,Married,53240,1,2
2258,3174,4,Divorced,167520,3,3
2259,1357,1,Single,52280,4,2
2260,1818,3,Married,27000,4,2
2261,4926,4,Single,192460,4,5
2262,2032,2,Married,25060,4,3
2263,1026,4,Single,60620,1,2
2264,1907,3,Married,43820,1,2
2265,5050,3,Divorced,21430,3,2
2266,604,1,Married,61620,2,5
2267,2061,3,Divorced,50940,3,5
2268,5277,4,Divorced,68770,2,3
2269,3378,3,Married,22740,1,5
2270,3878,3,Single,44340,1,1
2271,2689,1,Single,62880,1,2
2272,2553,4,Married,25530,4,4
2273,4826,3,Single,76540,2,3
2274,5272,3,Married,51600,4,3
2275,3173,2,Single,171590,2,1
2276,3282,2,Divorced,128080,3,6
2277,350,2,Divorced,102210,3,2
2278,1139,3,Married,47790,4,6
2279,979,2,Married,37370,1,2
2280,5020,4,Married,23660,3,5
2281,1509,3,Single,17060,3,3
2282,2118,4,Divorced,163070,1,3
2283,3292,3,Single,59330,3,3
2284,5585,4,Married,34240,3,3
2285,4951,1,Married,40370,4,2
2286,3930,1,Married,25590,3,3
2287,2799,4,Single,62010,4,2
2288,4631,3,Single,44030,3,3
2289,3047,3,Divorced,37610,2,3
2290,5412,3,Single,109340,1,2
2291,756,1,Married,107610,4,5
2292,5448,1,Single,51750,2,2
2293,1627,2,Married,138260,3,1
2294,3056,4,Single,63340,4,2
2295,5121,4,Single,49360,1,2
2296,3963,3,Single,47750,4,3
2297,1099,3,Married,28180,4,2
2298,3440,3,Single,25150,4,3
2299,4977,3,Single,23420,3,2
2300,5198,5,Married,41940,2,3
2301,3243,3,Married,106850,3,2
2302,618,2,Married,20220,1,1
2303,5577,3,Married,23140,3,5
2304,2395,1,Single,42560,4,1
2305,2055,3,Married,35800,4,1
2306,4034,4,Married,31620,4,1
2307,994,1,Married,65240,1,2
2308,3738,3,Married,28990,2,3
2309,1481,5,Single,52310,3,4
2310,5172,2,Divorced,23560,3,5
2311,2881,3,Divorced,28000,4,0
2312,308,3,Divorced,118360,1,2
2313,2743,1,Married,109030,2,3
2314,3912,4,Married,29730,4,0
2315,835,3,Single,142750,3,5
2316,3819,4,Divorced,55620,3,2
2317,4987,4,Married,45370,3,5
2318,3144,1,Married,76420,1,2
2319,341,3,Married,179240,2,2
2320,2771,3,Married,52040,3,2
2321,3894,2,Single,22770,4,2
2322,3522,3,Married,27950,3,4
2323,4293,3,Divorced,25320,1,2
2324,192,3,Married,25590,3,2
2325,694,3,Married,49080,3,3
2326,1094,4,Married,23800,4,5
2327,838,5,Married,47650,3,4
2328,4671,3,Single,20440,1,2
2329,2262,1,Married,26930,3,6
2330,2207,2,Married,65860,2,3
2331,2054,3,Married,32940,1,6
2332,5333,2,Married,41710,3,4
2333,1126,3,Single,27780,2,5
2334,2992,3,Single,23770,2,3
2335,675,3,Single,24040,2,3
2336,4400,2,Single,23180,1,4
